screen_name,tweet,created_at
realDonaldTrump,Our sincere condolences to the Trump Family and the First Lady on the sensitive passing of Robert Trump. now you are a star with God who will protect our President @realDonaldTrump .  on November 3 we will toast together for reelection. rest in peace Robert. @FLOTUS @TeamTrump https://t.co/1kg51Z4zzg,8/16/2020 16:45
realDonaldTrump,"PLEASE listen to this man and RT, share with your BLM woke suburban white girl friends....
https://t.co/ZboftySGak",8/16/2020 16:44
realDonaldTrump,"Good Morning America <U+0001F1FA><U+0001F1F8>

https://t.co/fYsRHj4AnT",8/16/2020 16:40
realDonaldTrump,"Nice <U+0001F44D> to see a Black Woman back the Trumpster..

Yes Honey, you are Welcome in this Tent.. !! Keep it going!! https://t.co/lHnnAB40J8",8/16/2020 16:31
realDonaldTrump,"TONIGHT: Join War Room Weekly hosted by @TimMurtaugh with special guests @mercedesschlapp and @deneenborelli at 8:00 pm ET!

RSVP: https://t.co/U4oVh24xew

#WarRoomWeekly https://t.co/CPOukIqQZw",8/16/2020 16:30
realDonaldTrump,"OH NO JOE... THIS AINT HAPPINESS IN YOUR HOME STATE OF DELAWARE IS IT!!!!!<U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F923><U+0001F923><U+0001F923>
THIS IS AMERICA!!!+ https://t.co/McOYK6qndU",8/16/2020 16:29
realDonaldTrump,This is why we really love <U+2066>@realDonaldTrump<U+2069> <U+2764><U+FE0F> https://t.co/HP7U7MvVJv,8/16/2020 16:28
realDonaldTrump,@disposable13 @BrandonStraka @ScottPresler I totally agree!  These courageous young men are working so hard and doing so much!!!  This election is pivotal for our country and I’m so proud of them for leading the charge!!!!<U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8> #commonsense  #MAGA,8/16/2020 16:27
realDonaldTrump,@disposable13 @BrandonStraka @ScottPresler Welcome aboard the Trump Train<U+0001F1FA><U+0001F1F8>,8/16/2020 16:26
realDonaldTrump,@BrandonStraka @ScottPresler I was in the Marine Corps in the 1990s. There are plenty of gay Marine's nobody ever even cared back then we still don't care we love you guys and I could care less who you sleep with Brandon and Scott are heros s in my opinion. The right wing is the tolerant wing we love you,8/16/2020 16:26
realDonaldTrump,@disposable13 @BrandonStraka @ScottPresler I just hope your registered as a Republican and are voting up and down the ticket republican. That goes for everybody voting. Don't just vote for @POTUS people...you gotta check all the boxes. @realDonaldTrump needs the house and senate.,8/16/2020 16:25
realDonaldTrump,Leave Democrat cities. Let them rot. The media and @TheDemocrats have activated this mental illness and it’s going to get more and more people hurt and killed. #WalkAway from the radical left. And do it quickly. https://t.co/BIAZliK1Tf,8/16/2020 16:24
realDonaldTrump,Join President @realDonaldTrump as he watches Pastor Sam Rodriguez at New Season church at 8 am ET - https://t.co/teATUnotaC <U+2B07><U+FE0F>,8/16/2020 11:45
realDonaldTrump,"From President @realDonaldTrump on the passing of his brother and best friend, Robert - “We will meet again”: https://t.co/1mBgx1td26",8/16/2020 11:45
realDonaldTrump,LIVE: President @realDonaldTrump holds a news conference https://t.co/p8qlTCUsCZ,8/15/2020 22:01
realDonaldTrump,Biden staffers rush the press out of the room before Joe Biden can answer any questions https://t.co/AIw3TU4WhF,8/15/2020 20:25
realDonaldTrump,"“Congress has only itself to blame for this mess.

The post office is meant to be self-sufficient, but it hasn’t broken even for years.

A misalignment like this wouldn’t last in private business, but the Postal Service answers to politicians.” https://t.co/fjnPRqXy8r",8/15/2020 20:25
realDonaldTrump,Voter Scam! https://t.co/BY6SEJfUZh,8/15/2020 20:25
realDonaldTrump,"Reality: “Evidence of massive voter fraud in Paterson election, court records show”

Yet after fraud was found using mail-in ballots in Paterson, Democrat NJ Gov. Phil Murphy calls it ""successful, you never could say you bat 1,000""

https://t.co/Gf0dklKklI",8/15/2020 20:24
realDonaldTrump,"The honorable thing to do is drop the Mail-In Scam before it is too late! Absentee Ballots, like they have in Florida, are good! https://t.co/uuVyliWEwS",8/15/2020 20:24
realDonaldTrump,News Conference at 5:30 P.M. Enjoy!,8/15/2020 20:21
realDonaldTrump,"If Obama did this, they would speak of nothing else. Biden could NEVER do it! https://t.co/1djK42xawI",8/15/2020 20:12
realDonaldTrump,".@GOPLeader: Look at what San Francisco is known for today:

• Sky-high taxes
• Sanctuary city
• Sidewalks people do not even want to walk on

This is what Biden &amp; Harris want for America. https://t.co/Eci66Oczl1",8/15/2020 20:10
realDonaldTrump,"The Post Office’s Problem Isn’t Trump

Democrats cry sabotage. But mail volume is way down, and the USPS is losing billions of dollars. https://t.co/AJvpbHoEXN via @WSJ",8/15/2020 20:10
realDonaldTrump,Like America: Half of Trump’s staff are women https://t.co/cRm0dxLiNM https://t.co/rVQnxsJW5a,8/15/2020 20:10
realDonaldTrump,"Israel and UAE peace deal is vindication for Trump

https://t.co/wj9EDOCuqW",8/15/2020 20:10
realDonaldTrump,Thank you! https://t.co/MmjxbNStq1,8/15/2020 20:09
realDonaldTrump,Would be terrible for our Country! https://t.co/aVifiIjXXe,8/15/2020 20:09
realDonaldTrump,"A letter leaked in November 2019 from her veteran Iowa operations manager, resigning, saying she'd “never seen an organization treat its staff so poorly” and expressing dismay at its ability to make “the same unforced errors over and over.”",8/15/2020 20:08
realDonaldTrump,A SanFran newspaper reporting that Saturday Night Live was mocking her for her “ ‘viral moments’ desperation.”,8/15/2020 20:08
realDonaldTrump,More Fake News! https://t.co/8P2Kax00s7,8/15/2020 20:06
realDonaldTrump,Fake News! https://t.co/OedkKwkcd0,8/15/2020 20:05
realDonaldTrump,https://t.co/DuBjypMQJ2,8/15/2020 17:27
realDonaldTrump,"This is beautiful.

An actual fact check. With just facts.

https://t.co/OQWaPcENfd",8/15/2020 17:26
realDonaldTrump,"Great work by the Governors of AZ, IA, LA, and NM (@DougDucey @IAGovernor @LouisianaGov &amp; @GovMLG) who responded to my Executive Action and promptly submitted applications, that we APPROVED QUICKLY, to support Americans out of work because of the ChinaVirus. More states to come!",8/15/2020 15:35
realDonaldTrump,"So true, but we won’t let that happen! https://t.co/0SzrbxyZrC",8/15/2020 12:32
realDonaldTrump,"Dead people voted. https://t.co/lFMDOoC5VY

One woman said eight close relatives/neighbors insist they never received ballots, despite ballots being mailed in in their names. https://t.co/M09bCIRyPD",8/15/2020 12:07
realDonaldTrump,"We are not fabricating these stories.

Countless local news reports detail problems that go largely ignored by national media.

We ALL want confidence in our elections, but a rushed transition to mass mail-in voting in states with no experience doing so will only undermine it.",8/15/2020 12:07
realDonaldTrump,"""Somebody said to me very early on when I got this assignment, 'You don't lose money betting against success in the Middle East.'

""But I also said, 'You can lose a lot of money betting against Trump.'"" <U+0001F4AF> https://t.co/SQqUL5JJqm",8/15/2020 11:47
realDonaldTrump,"1 in 5 ballots thrown out, councilmen indicted for fraud, ballots stolen out of mailboxes, Republicans getting ballots with no Republican candidates to choose from...

A ""success""!

https://t.co/CLxV9NMKRo",8/15/2020 11:47
realDonaldTrump,Wow! https://t.co/w81tt85i5Z,8/15/2020 11:46
realDonaldTrump,The Democrats know the 2020 Election will be a fraudulent mess. Will maybe never know who won! https://t.co/tEWKJ5NcUj,8/15/2020 11:46
realDonaldTrump,So terrible! https://t.co/dROsgW9bbl,8/15/2020 11:40
realDonaldTrump,"The mild headline and ludicrous ""spin"" in subhed--par for  course for all media co-conspirators when forced to admit gov't malfeasance in FBI's anti-Trump spy campaign they helped perpetuate--suggests leak is from Team Clinesmith trying to soften massive blow of guilty plea. https://t.co/FxNBSv9unO",8/15/2020 11:40
realDonaldTrump,"President Trump talks about all the things we can do

Joe Biden talks about everything we *can't* do

""It's very defeatist. It's very bad for our country.""

President Trump is a can-do president who finds solutions and gets results! https://t.co/Vs6XAqJVRY",8/15/2020 11:39
realDonaldTrump,"I have done more for WOMEN than just about any President in HISTORY! As we celebrate the 100th Anniversary of women’s voting rights, we should build a BEAUTIFUL STATUE in Washington D.C. to honor the many brave women who made this possible for our GREAT COUNTRY...",8/15/2020 11:36
realDonaldTrump,"Everyone wins in a Trump-Pence economic BOOM (except swamp Democrats, of course)

The V-Shaped recovery is only possible because of what Joe Biden and Barack Obama said was impossible -- President Trump bringing back jobs and restoring America's greatness https://t.co/S2cgqQjv4O",8/15/2020 11:35
realDonaldTrump,"Very strange. Sleepy Joe never takes questions. Also, his reporters have zero drive. Why can’t my reporters behave like that? Something is going on! https://t.co/SQAq0KVUqw",8/15/2020 11:35
realDonaldTrump,"#PromisesMadePromisesKept 

https://t.co/nXr5efcV9W",8/15/2020 11:24
realDonaldTrump,Thank you to the great Pat Lynch &amp; the @NYCPBA. I will never let you down! https://t.co/XUKy2bQ70a,8/15/2020 11:24
realDonaldTrump,I'm not tired of winning yet,8/15/2020 11:20
realDonaldTrump,"Worship is essential <U+0001F64F>

https://t.co/Npxn73di4u",8/15/2020 11:20
realDonaldTrump,"Today, it was my great honor to proudly accept the endorsement of the @NYCPBA! I have deeply and profoundly admired the brave men and women of the #NYPD for my entire life. New York’s Finest are truly the best of the best — I will NEVER let you down! #MAGA https://t.co/o1l5kAx34v",8/15/2020 11:19
realDonaldTrump,"Biden and Harris didn't mention China a single time in their announcement

Meanwhile, President Trump is holding China accountable, and delivering super V-shaped results for America! https://t.co/S5hpbMCGCy",8/15/2020 11:17
realDonaldTrump,"I 100% agree with @realDonaldTrump. Mail in ballots would create the biggest voter fraud in our nations history. We can safely social distance to vote at our polls 
#MailInBallotsWouldBeATotalDisater https://t.co/zBjjkonIOt",8/15/2020 11:15
realDonaldTrump,"We will bring safety to our cities. We will bring hope to our most distressed communities — and in everything we do, we will stand in solidarity with the men and women of LAW ENFORCEMENT! Thank you to the @NYCPBA for your endorsement. God Bless the #NYPD, and God Bless America! https://t.co/u86rfizIom",8/15/2020 4:14
realDonaldTrump,"Today, it was my great honor to proudly accept the endorsement of the @NYCPBA! I have deeply and profoundly admired the brave men and women of the #NYPD for my entire life. New York’s Finest are truly the best of the best — I will NEVER let you down! #MAGA https://t.co/o1l5kAx34v",8/15/2020 3:59
realDonaldTrump,"...Steve Bullock is totally against your Second Amendment and just received an F rating from the @NRA. Steve, on the other hand, just received an A+ rating. Vote for Steve Daines. He has always had my Complete and Total Endorsement! #MTSEN https://t.co/Hi75F35DY6",8/14/2020 23:43
realDonaldTrump,"Senator @SteveDaines is doing a tremendous job for the people of Montana! He just helped me pass the Great American Outdoors Act, which protects the Montana way of life. His opponent, Steve Bullock, would be an absolute horror for Montana...",8/14/2020 23:43
realDonaldTrump,"Senator @CoryGardner is doing a terrific job - we just passed his landmark legislation, the Great American Outdoors Act. Strong on our Military, Vets and the Second Amendment, Cory has always had my Complete and Total Endorsement! https://t.co/umtvqqkMFq",8/14/2020 23:41
realDonaldTrump,"The biggest difference between the Presidential Race in 2020 and that of 2016 is the 2016 candidate, Crooked Hillary Clinton, was much smarter and sharper than Slow  Joe, we have even more ENTHUSIASM now, and @FoxNews has become politically correct and no longer the big deal!",8/14/2020 22:29
realDonaldTrump,"I promised YOU I would not take a dime of salary as your President. I donate the entire $400,000! It is my honor to give $100,000 to @NatlParkService to help repair and restore our GREAT National Monuments. So important to our American History! Thank You!! https://t.co/4ETkUZ9yUf",8/14/2020 22:15
realDonaldTrump,"Going up the East River Drive, and fast. THANK YOU NYPD! On November 3rd we’re bringing you back! #LESM #MAGA https://t.co/dDHbO1f3yI",8/14/2020 21:41
realDonaldTrump,"Today is a great day for those who still believe in the rule of law, and a terrible day for Russian collusion hoaxers who insisted for years that everything that happened in 2016 and 2017 was done ""by the book."" https://t.co/DUjonvFrZu",8/14/2020 21:14
realDonaldTrump,"#BREAKING and #Developing 

Ex-FBI Lawyer Kevin Clinesmith To Plead Guilty In #Durham Probe 

 https://t.co/T35FgZhY0l",8/14/2020 21:14
realDonaldTrump,"Kevin Clinesmith was not a bit player in Crossfire Hurricane. 

*He worked with Strzok to arrange sending an FBI agent into Trump-Flynn briefing. 
*He was on the Mueller team
*He took part in Papadopoulos interviews
*He was part of FISA process. https://t.co/hJynsJ5jhs",8/14/2020 21:13
realDonaldTrump,"Clinesmith knew after Trump's election that he was in big legal trouble, but that didn't stop him from fabricating evidence well into 2017.

""[M]y god damned name is all over the legal documents investigating [Trump],” Clinesmith texted an FBI colleague. https://t.co/DUjonvX2R2",8/14/2020 21:13
realDonaldTrump,"Clinesmith, In Order to Save Himself, Has Implicated Others on Crossfire Hurricane -- Who Ultimately Hid the Exculpatory Info From the FISA Court? https://t.co/bwkQrE9rSP via @gatewaypundit",8/14/2020 21:13
realDonaldTrump,"Clinesmith's guilty plea is the beginning of the end of the NeverTrump and Resistance delusion that there was no spying, no criminal leaking, and no fabrication of evidence in the service of overturning 2016's election results. https://t.co/DUjonvFrZu",8/14/2020 21:02
